Sort,Year,ID,Freq,Sex,CalvingGround,BirthDate,CaptureDate,LastActive ,EstAgeatCapture,MinDaysAlive,Day0Status,Day0Lat,Day0Long,Day1Status,Day1Lat,Day1Long,Day2Status,Day2Lat,Day2Long,Day3Status,Day3Lat,Day3Long,Day4Status,Day4Lat,Day4Long,Day5Status,Day5Lat,Day5Long,Day6Status,Day6Lat,Day6Long,Day7Status,Day7Lat,Day7Long,FATE
7012,2022,1617-2022,4.72,,,5/16/22,,,-1,0,1,59.857141,-158.314632,0,59.861782,-158.313209,0,59.774606,-158.251665,,,,,,,,,,,,,,,,
7013,2021,1625-2021,1.87,,,5/22/21,,,-1,3,1,60.616959,-155.975842,1,60.63391,-155.995819,,,,1,60.61432,-155.808236,,,,,,,,,,,,,
7014,2022,1625-2022,1.87,,,5/20/22,,,-1,2,1,60.50567,-156.17268,,,,1,60.492655,-156.221361,0,60.520592,-156.241724,,,,,,,,,,,,,
7015,2022,1704-2022,1.57,,,5/17/22,,,-1,2,1,60.299688,-158.573452,1,60.290906,-158.559699,1,60.296673,-158.561287,0,60.292388,-158.560699,,,,,60.298055,-158.546578,,,,,,,
7016,2021,1705-2021,1.82,,,5/17/21,,,-1,3,1,60.315455,-158.440432,,,,1,60.31943,-158.469192,1,,,,,,,,,,,,,,,
7017,2022,1713-2022,1.691,,,5/19/22,,,-1,3,1,60.630027,-155.558147,1,60.628292,-155.563358,,,,1,60.627495,-155.560486,,,,,,,,,,,,,
7018,2022,1716-2022,2.61,,,5/19/22,,,-1,3,1,60.469845,-156.003866,1,60.454996,-156.033434,,,,1,60.459374,-156.030387,,,,,,,,,,,,,
7019,2021,1718-2021,0.671,,,5/13/21,,,-1,4,1,60.661848,-155.241196,,,,,,,,,,1,60.69543,-155.183775,,,,,,,,,,
7020,2021,1801-2021,0.87,,,5/18/21,,,-1,3,1,60.293032,-158.459617,,,,,,,,,,,,,,,,,,,,,,
7021,2021,1805-2021,3.091,,,5/17/21,,,-1,1,1,,,1,60.326202,-158.628603,0,60.317449,-158.613007,,,,,,,,,,,,,,,,
7022,2021,2001-2021,3.27,,,5/12/21,,,-1,4,1,,,1,59.453524,-157.880961,1,,,1,,,1,59.446237,-157.885078,,,,,,,,,,
7023,2021,2005-2021,5.66,,,5/16/21,,,-1,3,1,59.478501,-157.888663,1,59.476162,-157.884223,1,59.467346,-157.822567,1,59.465154,-157.800366,,,,,,,,,,,,,
7024,2022,2006-2022,3.37,,,5/17/22,,,-1,3,1,60.093536,-158.301432,1,60.08447897,-158.291585,,,,1,60.086774,-158.291559,,,,,,,,,,,,,
7025,2022,2011-2022,5.58,,,5/19/22,,,-1,1,1,60.652407,-155.168454,1,60.666505,-155.224801,,,,0,60.617603,-155.573768,0,60.591059,-155.770728,,,,,,,,,,
7026,2022,2012-2022,5.39,,,5/19/22,,,-1,3,1,60.593484,-155.757253,1,60.587841,-155.775792,,,,1,60.57885,-155.827162,,,,,,,,,,,,,
7027,2021,2013-2021,5.65,,,5/18/21,,,-1,0,1,60.717831,-155.592586,0,60.715771,-155.59868,0,,,0,60.705181,-155.546133,,,,,,,,,,,,,
7028,2022,2014-2022,5.47,,,5/19/22,,,-1,3,1,60.477377,-156.403236,1,60.478471,-156.396884,1,,,1,60.47993,-156.39609,,,,,,,,,,,,,
7029,2022,2016-2022,5.4,,,5/16/22,,,-1,3,1,60.64415,-155.290432,1,60.645197,-155.280678,1,60.64523,-155.27232,1,60.644253,-155.268361,,,,,,,,,,,,,
7030,2022,2017-2022,5.59,,,5/18/22,,,-1,4,1,60.083376,-157.977729,1,60.069458,-157.965908,1,60.070603,-157.971519,1,,,1,60.071955,-157.952887,,,,,,,,,,
7031,2022,2020-2022,5.63,,,5/20/22,,,-1,3,1,60.104985,-157.682795,1,,,1,60.098735,-157.719492,1,60.09315,-157.746148,,,,,,,,,,,,,
7032,2022,2021-2022,5.5,,,5/18/22,,,-1,4,1,59.825724,-157.700559,1,59.819462,-157.706134,1,59.819436,-157.70239,1,,,1,59.81015,-157.741637,,,,,,,,,,
7033,2021,2023-2021,5.42,,,5/17/21,,,-1,2,1,60.362022,-158.587447,1,60.362345,-158.582166,1,60.472067,-158.636421,,,,,,,,,,,,,,,,
7034,2022,2023-2022,5.42,,,5/18/22,,,-1,4,1,59.910709,-157.844448,1,59.909126,-157.858938,1,59.920304,-157.841839,1,,,1,59.925121,-157.844419,,,,,,,,,,
7035,2022,2025-2022,5.41,,,5/19/22,,,-1,0,1,59.762478,-157.739992,0,59.706392,-157.761793,0,,,0,59.660397,-157.956106,,,,,,,,,,,,,
7036,2022,2026-2022,5.73,,,5/18/22,,,-1,4,1,60.50972,-159.6535,1,60.516387,-159.62856,1,,,1,,,1,60.504499,-159.55393,,,,,,,,,,
7037,2021,2036-2021,0.66,,,5/16/21,,,-1,3,1,60.607131,-155.589325,1,60.606294,-155.585956,1,60.606359,-155.588402,1,60.605436,-155.591363,,,,,,,,,,,,,
7038,2022,2037-2022,3.25,,,5/19/22,,,-1,3,1,60.296403,-156.327362,1,60.297583,-156.321589,,,,1,60.298012,-156.326632,,,,,,,,,,,,,
7039,2021,2039-2021,2.62,,,5/17/21,,,-1,4,1,59.645849,-157.240815,1,59.645403,-157.243263,1,59.644218,-157.237853,1,,,1,59.648148,-157.235528,,,,,,,,,,
7040,2022,2109-2022,4.81,,,5/17/22,,,-1,2,1,60.660239,-155.250658,1,60.662211,-155.257627,1,60.668865,-155.257825,0,60.663215,-155.255774,,,,,,,,,,,,,
7041,2022,2110-2022,4.75,,,5/20/22,,,-1,0,1,60.644633,-155.28227,,,,0,60.662492,-155.274455,0,60.635954,-155.531308,,,,,,,,,,,,,
7042,2022,2111-2022,4.94,,,5/18/22,,,-1,2,1,60.016766,-157.192406,1,60.01932,-157.197384,1,60.022704,-157.204384,,,,0,60.020221,-157.197942,,60.020122,-157.197054,,,,,,,
